ID_produit,Nom_produit,Quantite_vendue,Prix_unitaire,Date_vente,Total_HT,Total_HT_normalise
57,Cravate,,49.47,2024-02-14,,
99,Lunettes de soleil,12.2,18.36,invalid_date,223.992,0.11376469978759779
78,Pull,,47.36,2024-12-05,,
65,Pull,10.1,95.04,2023-08-17,959.904,0.48753165463460424
3,Robe,,14.08,2025-01-06,,
54,Chaussures,4.3,76.78,13/07/2023,330.154,0.16768398288186437
95,Chaussures,18.4,58.55,2024-08-28,1077.32,0.5471668022749689
13,Chemise,7.6,18.29,2024-11-18,139.004,0.07059961217041343
61,Montre,,22.1,28/11/2023,,
86,Pantalon,10.1,21.32,2024-03-29,215.332,0.10936631814825087
29,Pantalon,,35.41,2023-11-20,,
19,Chemise,,66.87,2023-07-04,,
11,Chaussures,8.6,22.75,2023-11-22,195.65,0.0993699038958691
26,Pull,11.0,60.66,invalid_date,667.26,0.33889886058552315
47,Cravate,14.2,43.7,invalid_date,620.54,0.3151699471686307
19,Montre,16.6,45.21,invalid_date,750.4860000000001,0.3811690349869421
54,Lunettes de soleil,12.2,85.09,2023-10-05,1038.098,0.5272460950395804
36,Chaussures,18.0,75.34,2024-10-30,1356.1200000000001,0.6887682804562535
57,Chaussures,,10.97,invalid_date,,
16,Montre,,88.77,24/10/2024,,
78,Lunettes de soleil,,13.79,invalid_date,,
83,Pantalon,11.9,97.01,11/03/2025,1154.419,0.5863250962717368
74,Chemise,,70.22,2025-03-18,,
27,Pull,,80.29,09/04/2024,,
93,Pantalon,,65.96,18/03/2024,,
97,Chaussures,,11.43,invalid_date,,
40,Robe,15.4,45.82,2024-10-05,705.628,0.35838582441213557
12,Pantalon,,86.7,invalid_date,,
73,Pantalon,7.2,49.83,2023-08-01,358.776,0.1822209897272902
71,Chaussures,,12.37,invalid_date,,
29,Cravate,,68.31,2023-10-16,,
41,Pull,2.5,38.95,invalid_date,97.375,0.04945639862949273
75,Chaussures,,58.18,invalid_date,,
30,Pull,14.6,51.88,20/08/2024,757.448,0.3847050087713685
80,Montre,,15.82,2024-12-04,,
33,Chemise,,48.77,25/04/2025,,
16,Pantalon,,75.73,2023-11-02,,
26,Cravate,7.7,40.57,invalid_date,312.389,0.15866120576604473
33,Chemise,17.7,98.38,invalid_date,1741.3259999999998,0.8844129684200261
69,Cravate,19.5,88.49,invalid_date,1725.5549999999998,0.8764029364530354
52,Chemise,,82.98,invalid_date,,
12,Pull,,78.12,06/08/2023,,
62,Lunettes de soleil,,79.38,invalid_date,,
6,Cravate,,90.29,invalid_date,,
46,Chemise,,76.47,invalid_date,,
48,Chemise,18.3,51.15,2024-07-31,936.045,0.4754137576908192
92,Pull,2.4,54.57,2023-11-09,130.968,0.06651815779930581
49,Cravate,18.1,93.19,2023-09-12,1686.739,0.8566884351005077
88,Robe,,46.83,01/12/2024,,
69,Robe,,19.76,28/11/2023,,
26,Pantalon,,28.07,22/07/2024,,
62,Pantalon,3.1,84.98,2024-10-11,263.43800000000005,0.1337991757859441
98,Pantalon,,49.43,07/12/2023,,
45,Montre,4.8,45.22,16/12/2024,217.05599999999998,0.11024193130601462
57,Pantalon,,60.12,invalid_date,,
41,Chemise,3.1,46.89,invalid_date,145.359,0.07382729292307506
93,Chaussures,,43.33,2023-09-30,,
16,Cravate,15.5,60.73,2024-06-04,941.3149999999999,0.47809037099790447
94,Chaussures,,99.92,03/03/2025,,
60,Pull,,21.98,2023-05-26,,
100,Lunettes de soleil,2.0,40.39,invalid_date,80.78,0.0410278601416218
50,Lunettes de soleil,,12.15,29/05/2023,,
73,Chaussures,6.2,67.71,2023-11-07,419.80199999999996,0.21321586708557952
79,Chemise,13.8,17.72,2023-07-07,244.536,0.12419892061886145
43,Pantalon,,28.27,2024-09-28,,
44,Chaussures,6.5,82.21,2025-04-29,534.365,0.2714019866870232
36,Cravate,19.5,91.83,2023-06-03,1790.685,0.9094822200755142
18,Lunettes de soleil,,25.34,invalid_date,,
89,Pull,18.7,50.26,31/05/2023,939.862,0.477352397727469
86,Pull,17.8,89.78,2023-06-03,1598.084,0.8116608918861542
18,Robe,13.9,19.99,invalid_date,277.861,0.14112456359013587
80,Lunettes de soleil,,86.61,invalid_date,,
36,Chemise,10.3,14.68,invalid_date,151.204,0.07679594658150264
98,Montre,,59.61,invalid_date,,
91,Pull,,74.72,02/07/2024,,
37,Robe,,92.69,invalid_date,,
41,Pantalon,1.4,82.56,2023-10-18,115.58399999999999,0.058704681686174966
10,Chaussures,8.1,61.47,2024-07-03,497.907,0.2528851047231305
10,Chemise,,88.31,2025-02-13,,
75,Montre,,80.75,invalid_date,,
16,Chemise,14.4,92.62,2024-03-25,1333.728,0.6773954673305888
12,Pantalon,1.1,28.92,01/04/2024,31.812000000000005,0.016157195925046705
91,Chaussures,9.9,49.83,2023-11-26,493.317,0.250553860875024
23,Cravate,6.0,73.0,2023-11-13,438.0,0.22245856328336652
53,Robe,,84.2,invalid_date,,
1,Robe,6.3,15.82,18/03/2025,99.666,0.050619988968493165
96,Pantalon,,72.83,invalid_date,,
20,Chaussures,,47.76,2024-09-27,,
41,Lunettes de soleil,19.8,45.95,02/10/2023,909.8100000000001,0.46208909922566144
85,Chaussures,3.9,29.53,13/06/2024,115.167,0.05849288894441889
56,Chaussures,10.3,41.8,2024-02-03,430.54,0.21866965715986444
61,Robe,,72.85,10/04/2025,,
81,Cravate,14.5,83.2,25/05/2024,1206.4,0.6127260519293457
73,Montre,,55.99,27/06/2023,,
19,Pull,17.1,52.64,invalid_date,900.1440000000001,0.4571797739455313
63,Pull,12.5,84.17,invalid_date,1052.125,0.5343703559235434
78,Pantalon,6.6,76.19,invalid_date,502.854,0.2553976675372009
65,Robe,,48.07,21/01/2024,,
26,Montre,6.4,39.05,2024-11-25,249.92,0.12693343409995198
4,Lunettes de soleil,,26.02,invalid_date,,
37,Pull,11.7,89.49,invalid_date,1047.033,0.5317841481513084
92,Chaussures,10.4,22.59,invalid_date,234.936,0.11932311649210274
53,Pull,,46.05,invalid_date,,
15,Robe,5.3,68.03,2024-02-03,360.55899999999997,0.18312656876458297
83,Cravate,10.1,29.71,2024-12-28,300.071,0.15240493959589746
4,Lunettes de soleil,11.5,28.01,2024-11-07,322.115,0.16360100482196716
4,Montre,,28.41,2025-03-03,,
87,Cravate,,42.48,invalid_date,,
81,Cravate,,29.51,25/03/2024,,
77,Robe,16.1,16.99,2023-12-20,273.539,0.13892943594056803
49,Chaussures,,29.38,22/02/2024,,
16,Robe,,93.71,2024-04-21,,
82,Chemise,,25.71,2024-10-30,,
94,Chaussures,,71.02,2023-07-27,,
64,Lunettes de soleil,,25.75,invalid_date,,
70,Chaussures,,75.36,19/01/2025,,
97,Chaussures,,55.57,invalid_date,,
44,Chaussures,17.2,97.95,invalid_date,1684.74,0.8556731504703629
51,Pantalon,16.6,99.15,invalid_date,1645.8900000000003,0.8359413806448863
85,Lunettes de soleil,,77.48,2023-07-28,,
82,Montre,4.0,74.46,04/05/2024,297.84,0.15127182303268924
27,Pantalon,19.1,12.12,02/04/2024,231.492,0.11757392176162804
33,Montre,,77.76,28/01/2024,,
63,Pantalon,10.0,17.47,03/01/2024,174.7,0.08872947718174459
100,Montre,,18.55,invalid_date,,
87,Chemise,,16.22,20/04/2025,,
36,Lunettes de soleil,16.2,32.79,invalid_date,531.198,0.269793479221456
67,Montre,,36.41,2023-11-26,,
38,Pull,9.1,97.17,2024-06-29,884.247,0.4491057470493767
62,Montre,,79.82,12/03/2024,,
92,Montre,16.4,19.14,2023-12-16,313.89599999999996,0.15942660543469317
91,Pull,13.1,47.68,10/07/2023,624.608,0.3172360691673447
52,Cravate,18.2,20.89,2023-12-22,380.198,0.19310114347764698
34,Montre,2.3,62.39,invalid_date,143.49699999999999,0.07288159008098914
68,Chemise,6.8,38.76,10/06/2024,263.568,0.1338652023001606
28,Cravate,,53.09,2024-08-25,,
50,Pantalon,3.8,87.21,2023-10-20,331.39799999999997,0.16831580583329017
42,Lunettes de soleil,,45.17,invalid_date,,
17,Montre,,68.14,2025-03-05,,
77,Robe,10.4,48.95,04/02/2025,509.08000000000004,0.2585598296719092
9,Pantalon,14.4,79.56,01/02/2024,1145.664,0.5818784644873854
61,Montre,8.3,52.24,invalid_date,433.59200000000004,0.22021975655516318
37,Cravate,,91.65,25/08/2024,,
67,Chaussures,,67.47,invalid_date,,
92,Robe,,58.37,03/01/2024,,
75,Robe,,27.93,18/01/2025,,
18,Chaussures,3.3,13.69,25/12/2023,45.17699999999999,0.022945229482768604
20,Chemise,,78.61,24/10/2023,,
22,Chaussures,,19.66,invalid_date,,
40,Lunettes de soleil,,50.15,2023-06-11,,
52,Cravate,,46.46,invalid_date,,
38,Cravate,,96.46,invalid_date,,
49,Chemise,,91.83,12/06/2024,,
7,Cravate,2.7,18.31,14/10/2024,49.437,0.025108867564017787
24,Cravate,8.8,56.85,2024-04-14,500.28000000000003,0.2540903425557137
22,Cravate,1.3,64.24,2024-05-04,83.512,0.04241543273269522
98,Pull,14.7,58.03,2024-03-28,853.0409999999999,0.4332563362598316
2,Pull,,56.19,invalid_date,,
65,Chemise,8.5,14.35,2025-05-05,121.975,0.06195064670431194
91,Pantalon,14.6,67.61,2024-07-17,987.106,0.5013474487862803
26,Chemise,5.1,50.49,invalid_date,257.49899999999997,0.13078277987877532
63,Lunettes de soleil,,43.44,21/02/2024,,
17,Lunettes de soleil,19.2,95.3,05/10/2024,1829.76,0.9293282665602117
46,Pull,4.7,11.0,2024-10-29,51.7,0.02625823680764852
98,Chemise,13.7,99.88,06/08/2023,1368.3559999999998,0.6949828991328179
43,Montre,,22.96,2023-12-08,,
18,Cravate,8.9,47.58,28/07/2024,423.462,0.2150747674089063
71,Robe,19.8,10.05,2024-08-14,198.99,0.10106627741497057
5,Robe,14.8,29.72,invalid_date,439.856,0.22340121874787322
86,Pull,,82.56,2025-01-10,,
19,Cravate,17.0,89.27,10/06/2023,1517.59,0.7707782900758087
54,Montre,,94.38,25/02/2025,,
28,Lunettes de soleil,9.2,35.78,16/02/2024,329.176,0.16718726033645082
21,Pull,12.3,19.06,invalid_date,234.438,0.11907018415302713
2,Chaussures,,90.69,2024-05-09,,
13,Chemise,19.9,98.94,2024-05-25,1968.9059999999997,1.0
34,Chaussures,13.2,54.68,invalid_date,721.776,0.3665873332703542
46,Robe,,47.62,24/11/2024,,
86,Pull,,23.38,2023-08-19,,
20,Pantalon,,71.9,invalid_date,,
62,Lunettes de soleil,,94.37,01/02/2025,,
84,Chemise,,27.23,2023-09-26,,
48,Pull,,79.44,2023-11-18,,
19,Pull,,57.78,22/09/2024,,
5,Cravate,,45.53,invalid_date,,
30,Chemise,,31.51,06/04/2025,,
65,Robe,15.6,54.7,invalid_date,853.32,0.4333980393172656
94,Chaussures,,37.85,2025-02-08,,
20,Pantalon,17.2,95.82,12/08/2024,1648.1039999999998,0.8370658629716198
3,Pantalon,19.9,23.12,invalid_date,460.08799999999997,0.23367697594501718
99,Montre,,27.92,2024-07-04,,
4,Robe,7.2,88.26,20/11/2024,635.4720000000001,0.32275385417079344
15,Pantalon,,38.65,2025-02-01,,
95,Chemise,3.6,95.41,2024-01-20,343.476,0.1744501769002685
62,Chemise,,46.54,14/01/2024,,
21,Cravate,2.6,26.66,invalid_date,69.316,0.035205337380250765
3,Montre,5.1,25.24,10/11/2024,128.724,0.06537843858467596
1,Robe,12.0,54.34,2023-09-08,652.08,0.331188995310086
15,Lunettes de soleil,,72.22,invalid_date,,
75,Pantalon,19.4,21.92,2024-06-03,425.248,0.2159818701349887
32,Chemise,,21.97,10/11/2024,,
15,Chemise,13.4,84.7,04/10/2024,1134.98,0.5764521008113136
14,Pull,4.9,23.23,03/10/2023,113.82700000000001,0.05781230795172549
42,Lunettes de soleil,,49.91,invalid_date,,
19,Cravate,8.4,88.3,01/01/2024,741.72,0.3767168163436955
8,Chemise,,28.35,05/03/2025,,
50,Robe,4.0,49.43,2024-02-24,197.72,0.10042124916070144
100,Cravate,,29.7,2024-06-01,,
32,Chaussures,12.9,23.42,10/10/2024,302.11800000000005,0.1534446032466761
99,Lunettes de soleil,11.8,53.29,2024-06-09,628.822,0.31937634402048654
26,Cravate,,42.12,invalid_date,,
43,Montre,5.3,72.08,invalid_date,382.024,0.19402856205425756
95,Pantalon,,74.66,invalid_date,,
36,Montre,18.0,40.67,invalid_date,732.0600000000001,0.37181053844114453
22,Chemise,,83.54,01/01/2024,,
55,Pull,,60.07,2024-05-11,,
95,Pantalon,19.6,70.06,2024-12-18,1373.1760000000002,0.6974309591214616
21,Cravate,15.0,27.63,2025-01-05,414.45,0.21049760628491154
17,Robe,,30.31,2024-07-21,,
89,Pantalon,16.8,52.64,2023-08-18,884.3520000000001,0.44915907615701317
48,Chemise,,19.77,2025-01-13,,
10,Chaussures,,30.63,01/03/2024,,
92,Pull,17.8,84.59,18/02/2025,1505.7020000000002,0.7647404192988393
75,Pantalon,16.1,91.07,invalid_date,1466.227,0.74469121430886
90,Pantalon,,91.84,2023-11-07,,
67,Chaussures,11.2,81.9,2023-08-09,917.28,0.46588308431179554
66,Pantalon,5.6,40.52,10/10/2024,226.912,0.11524775687615357
4,Chemise,15.5,79.78,invalid_date,1236.59,0.6280594401154753
4,Pantalon,7.1,17.44,14/02/2025,123.824,0.0628897468949762
13,Montre,,15.15,invalid_date,,
63,Pantalon,,55.13,01/11/2023,,
49,Montre,,52.06,invalid_date,,
47,Robe,,43.99,2024-02-18,,
6,Chemise,12.9,46.61,11/09/2024,601.269,0.3053822782804258
78,Montre,12.7,79.51,2023-09-07,1009.777,0.5128619649693791
98,Cravate,11.0,45.97,2024-02-18,505.66999999999996,0.25682790341438344
46,Pull,15.4,26.79,invalid_date,412.566,0.20954072972503512
87,Pull,7.5,36.44,invalid_date,273.29999999999995,0.13880804873366223
74,Chemise,15.7,43.15,03/08/2023,677.4549999999999,0.34407686298888823
38,Chemise,,31.49,2025-01-21,,
98,Pull,,62.84,07/07/2023,,
60,Pantalon,11.3,31.7,invalid_date,358.21000000000004,0.18193352044231675
50,Pantalon,,80.1,2023-09-12,,
61,Montre,,84.07,invalid_date,,
76,Chaussures,,27.52,2024-09-20,,
67,Lunettes de soleil,18.9,84.66,04/04/2025,1600.0739999999998,0.8126716054499301
31,Montre,,49.18,invalid_date,,
89,Pantalon,3.2,48.39,2024-03-29,154.848,0.07864672056461813
12,Chemise,,16.54,2024-11-11,,
98,Chaussures,,36.14,2024-01-31,,
44,Robe,5.5,46.67,2025-01-12,256.685,0.13036935232052727
89,Chemise,12.5,55.67,12/05/2024,695.875,0.3534323121571066
37,Chaussures,,99.27,18/10/2024,,
80,Cravate,19.1,19.75,07/11/2023,377.225,0.19159116788714142
100,Chaussures,,46.38,20/02/2025,,
80,Chemise,,23.95,09/06/2024,,
98,Lunettes de soleil,19.5,67.77,invalid_date,1321.5149999999999,0.6711925302680778
28,Robe,11.7,56.8,28/12/2023,664.56,0.3375275406748723
86,Pull,13.4,69.15,20/07/2024,926.6100000000001,0.47062175644748927
4,Chaussures,,59.01,14/03/2025,,
13,Chaussures,,61.44,03/01/2025,,
35,Chemise,17.2,53.06,2023-08-07,912.632,0.46352238248042316
1,Lunettes de soleil,,15.63,2025-01-19,,
98,Lunettes de soleil,10.6,17.31,invalid_date,183.486,0.09319185375025522
43,Chemise,1.9,43.77,invalid_date,83.163,0.042238176936837006
3,Montre,,45.17,invalid_date,,
58,Chaussures,,70.43,01/09/2023,,
12,Chaussures,,42.21,2025-04-01,,
45,Lunettes de soleil,3.1,51.78,2023-08-02,160.518,0.08152649237698499
87,Pantalon,2.5,10.04,2024-02-25,25.099999999999998,0.012748196206421232
74,Pull,8.1,29.64,invalid_date,240.084,0.1219377664550771
70,Robe,6.8,75.34,invalid_date,512.312,0.26020135039458464
42,Chemise,,36.46,2023-07-01,,
56,Robe,6.4,31.29,invalid_date,200.256,0.10170927408418687
64,Chaussures,18.4,11.26,invalid_date,207.18399999999997,0.10522797939566439
12,Montre,18.0,19.21,12/10/2024,345.78000000000003,0.1756203698906906
88,Montre,,87.99,invalid_date,,
4,Pull,,96.38,02/09/2023,,
90,Lunettes de soleil,8.7,50.82,13/11/2023,442.13399999999996,0.224558206435452
64,Cravate,18.1,87.41,31/10/2024,1582.121,0.8035533438366282
98,Chemise,8.1,17.59,2024-05-01,142.47899999999998,0.07236455168504743
88,Robe,8.7,75.92,2023-08-23,660.5039999999999,0.3354675134313167
74,Chaussures,,97.2,invalid_date,,
76,Robe,,80.5,2023-09-01,,
17,Chemise,17.2,95.63,invalid_date,1644.8359999999998,0.835406057983469
17,Robe,,86.15,invalid_date,,
11,Robe,,96.62,invalid_date,,
64,Chaussures,16.9,38.81,31/03/2025,655.889,0.33312357217663013
96,Chemise,,71.34,01/10/2024,,
59,Chemise,1.6,25.11,invalid_date,40.176,0.020405240270485236
29,Cravate,11.4,40.62,20/09/2024,463.068,0.23519050680936524
44,Lunettes de soleil,4.2,46.33,invalid_date,194.586,0.09882950227182001
29,Pull,,19.2,invalid_date,,
80,Pantalon,17.7,93.37,26/12/2024,1652.6490000000001,0.8393742514878823
31,Robe,16.1,85.47,15/03/2024,1376.067,0.6988992872183843
14,Cravate,,65.74,25/01/2025,,
3,Robe,19.1,72.74,03/10/2024,1389.334,0.7056375469423123
68,Pantalon,,60.53,30/08/2024,,
79,Robe,4.4,37.41,2025-04-01,164.60399999999998,0.08360175650843667
89,Lunettes de soleil,19.7,22.25,2023-10-28,438.325,0.22262362956890783
6,Chaussures,,67.52,2024-09-04,,
27,Chemise,,13.04,invalid_date,,
37,Lunettes de soleil,,22.97,18/04/2025,,
58,Montre,,67.88,invalid_date,,
9,Cravate,16.3,73.68,invalid_date,1200.9840000000002,0.6099752857678327
18,Cravate,16.9,28.02,invalid_date,473.53799999999995,0.24050818068511143
1,Robe,12.9,43.94,2024-08-25,566.826,0.2878888072868893
4,Chaussures,,56.68,invalid_date,,
85,Cravate,,14.78,invalid_date,,
57,Pantalon,13.3,15.7,2024-02-29,208.81,0.10605381871963417
57,Cravate,18.6,96.1,03/10/2023,1787.46,0.9078442546266812
24,Chaussures,3.9,76.69,2025-01-03,299.091,0.15190720125795748
94,Lunettes de soleil,16.2,67.63,invalid_date,1095.6059999999998,0.5564541933439179
32,Cravate,,34.01,01/06/2023,,
24,Chaussures,9.4,14.99,invalid_date,140.906,0.0715656308630275
77,Montre,,74.69,21/09/2024,,
91,Pull,3.6,21.76,invalid_date,78.33600000000001,0.03978656167435115
97,Pantalon,,45.74,invalid_date,,
88,Montre,,41.44,invalid_date,,
97,Chemise,,98.02,11/09/2024,,
83,Pantalon,,19.85,23/12/2023,,
21,Cravate,17.6,12.06,invalid_date,212.25600000000003,0.10780402924263528
74,Chaussures,,69.76,22/06/2024,,
26,Montre,6.3,15.1,2025-05-06,95.13,0.048316171518599675
78,Pantalon,3.8,67.0,2024-07-11,254.6,0.12931038861174685
27,Chaussures,,46.91,2024-03-20,,
15,Pantalon,,46.24,2024-09-25,,
96,Montre,18.7,93.29,2024-10-31,1744.5230000000001,0.8860367127734896
38,Cravate,,28.76,invalid_date,,
23,Montre,,79.9,2024-11-14,,
20,Robe,8.1,85.6,invalid_date,693.3599999999999,0.3521549530551484
47,Pull,14.7,82.94,2025-05-09,1219.2179999999998,0.6192362662310948
92,Pull,,84.11,2023-08-20,,
42,Pull,8.4,29.08,17/01/2024,244.272,0.12406483600537559
47,Chaussures,,35.01,invalid_date,,
80,Chemise,9.4,48.81,22/08/2023,458.814,0.2330299161056953
30,Chaussures,,57.79,21/11/2024,,
41,Robe,19.1,84.5,2023-09-05,1613.95,0.8197191739981494
76,Pull,,85.92,26/06/2024,,
62,Pantalon,,51.56,2025-01-19,,
6,Chemise,15.6,13.49,invalid_date,210.444,0.10688372121370955
53,Cravate,,34.86,05/03/2024,,
14,Chaussures,12.3,97.68,30/03/2025,1201.4640000000002,0.6102190759741706
11,Cravate,,50.77,2023-12-16,,
68,Robe,10.3,82.09,2025-01-10,845.527,0.4294400037381166
55,Lunettes de soleil,,12.67,invalid_date,,
1,Pull,4.8,64.63,01/07/2024,310.224,0.15756161035620797
33,Lunettes de soleil,,84.09,12/12/2023,,
5,Chemise,,47.33,20/07/2023,,
86,Pantalon,7.0,13.81,invalid_date,96.67,0.04909833176393389
78,Robe,,95.99,2025-01-11,,
73,Pantalon,,82.63,invalid_date,,
21,Chemise,,18.56,2025-03-18,,
94,Robe,18.6,83.38,invalid_date,1550.868,0.7876800619227124
52,Robe,6.8,24.46,14/03/2024,166.328,0.08447736966620042
2,Chaussures,2.2,33.36,14/05/2025,73.39200000000001,0.037275522549070406
61,Pull,10.0,84.59,2025-03-18,845.9000000000001,0.42962944904429173
49,Pantalon,,18.24,2024-07-24,,
82,Chemise,,30.64,12/11/2023,,
12,Lunettes de soleil,,13.96,2024-01-26,,
14,Montre,,26.36,invalid_date,,
54,Robe,,44.54,invalid_date,,
34,Lunettes de soleil,,56.05,2023-07-21,,
57,Chemise,,19.2,2024-03-06,,
46,Cravate,,34.77,2024-06-14,,
65,Cravate,,57.94,invalid_date,,
6,Lunettes de soleil,,45.57,invalid_date,,
57,Pantalon,9.1,18.03,2025-02-04,164.073,0.08333206359267534
15,Cravate,7.8,99.87,invalid_date,778.986,0.395644078488257
53,Pantalon,,74.77,02/04/2025,,
24,Cravate,,38.91,24/03/2025,,
64,Chaussures,6.0,48.6,2025-03-08,291.6,0.1481025503502961
90,Robe,,46.19,28/07/2023,,
97,Montre,18.0,79.52,invalid_date,1431.36,0.7269823952997249
19,Pantalon,,34.38,2023-10-24,,
85,Chemise,3.1,75.01,2024-05-16,232.53100000000003,0.11810162597909706
6,Pull,,17.07,2025-01-11,,
77,Lunettes de soleil,,32.37,2023-10-20,,
66,Robe,7.2,44.11,2025-04-20,317.592,0.1613037900234953
29,Cravate,15.8,48.26,26/09/2024,762.508,0.38727496386318094
34,Lunettes de soleil,17.6,86.89,10/11/2024,1529.2640000000001,0.7767074710524526
7,Chemise,,24.42,2024-02-06,,
85,Montre,6.9,78.74,11/03/2025,543.306,0.2759430871763305
4,Pantalon,,73.82,2024-12-15,,
48,Robe,,99.4,invalid_date,,
2,Robe,,81.33,invalid_date,,
55,Pantalon,3.8,92.76,2023-09-09,352.488,0.17902733802426324
22,Pull,19.7,37.88,invalid_date,746.236,0.37901047586832487
95,Chaussures,17.5,20.03,2025-04-16,350.52500000000003,0.17803033765959375
92,Montre,,71.4,22/12/2024,,
57,Lunettes de soleil,15.5,69.8,15/08/2024,1081.8999999999999,0.5494929671604434
22,Chemise,,71.66,17/06/2024,,
46,Chemise,13.4,82.11,invalid_date,1100.2740000000001,0.5588250531005544
50,Cravate,,39.61,2025-02-16,,
50,Cravate,7.2,34.01,23/08/2024,244.87199999999999,0.124369573763298
95,Lunettes de soleil,,98.94,invalid_date,,
77,Chemise,,53.31,13/12/2024,,
14,Robe,17.0,32.84,2024-01-30,558.2800000000001,0.2835483258215477
12,Lunettes de soleil,14.5,34.1,invalid_date,494.45000000000005,0.25112930734123423
84,Cravate,12.3,56.93,invalid_date,700.239,0.355648771449729
14,Chaussures,,12.71,invalid_date,,
27,Chaussures,10.8,74.05,2025-01-16,799.74,0.4061849575347935
19,Pantalon,1.9,11.34,2024-08-18,21.546,0.0109431328869941
6,Chemise,,74.34,2023-09-26,,
71,Pantalon,16.5,43.54,20/01/2024,718.41,0.3648777544484095
8,Cravate,,93.57,invalid_date,,
11,Chemise,,47.9,2024-07-11,,
41,Robe,,84.89,2025-01-09,,
91,Pantalon,14.4,98.81,04/11/2024,1422.864,0.7226673086475435
67,Chemise,8.0,48.69,13/11/2024,389.52,0.19783575244323498
73,Montre,18.0,72.39,2023-09-14,1303.02,0.6617989888801193
3,Pantalon,,50.91,30/11/2023,,
10,Montre,,97.44,29/06/2023,,
63,Montre,6.5,70.39,09/01/2024,457.535,0.23238031678505733
38,Lunettes de soleil,12.4,18.69,16/02/2025,231.75600000000003,0.11770800637511393
12,Lunettes de soleil,,33.96,2023-10-04,,
38,Pull,10.2,38.71,2024-12-23,394.842,0.20053877635600686
74,Chaussures,,54.73,invalid_date,,
91,Pull,8.8,51.34,2025-02-04,451.7920000000001,0.2294634685454766
36,Chemise,,56.82,2023-05-31,,
83,Chemise,,97.73,19/02/2025,,
14,Pantalon,,17.28,invalid_date,,
47,Cravate,,14.79,2024-11-05,,
6,Chemise,,63.43,2025-05-19,,
92,Pull,14.3,82.97,invalid_date,1186.471,0.6026041872999525
12,Chaussures,19.6,82.43,2023-07-11,1615.6280000000002,0.8205714239278058
94,Pull,9.3,40.37,01/08/2023,375.44100000000003,0.19068508095358544
70,Cravate,11.4,38.61,25/08/2023,440.154,0.22355257183430802
58,Pull,,96.48,2025-05-08,,
14,Chemise,,75.76,2024-12-04,,
50,Chemise,14.0,25.14,03/10/2023,351.96000000000004,0.17875916879729153
11,Chaussures,20.0,70.02,14/10/2023,1400.3999999999999,0.7112579269909279
7,Pantalon,,29.31,07/04/2025,,
71,Chemise,,67.95,invalid_date,,
97,Pantalon,,35.91,06/01/2024,,
79,Pantalon,,89.25,invalid_date,,
74,Chemise,,61.41,2024-04-11,,
70,Lunettes de soleil,,33.65,08/04/2025,,
65,Robe,14.2,74.5,invalid_date,1057.8999999999999,0.5373034568435466
25,Robe,,87.57,2023-12-01,,
51,Montre,9.7,40.08,2025-02-03,388.77599999999995,0.1974578776234112
33,Chaussures,12.1,69.53,2024-11-26,841.313,0.42729972888497475
29,Robe,7.3,16.28,invalid_date,118.84400000000001,0.06036042350422012
6,Lunettes de soleil,16.9,42.06,invalid_date,710.814,0.3610197744331116
98,Lunettes de soleil,10.7,11.26,2024-02-13,120.48199999999999,0.06119235758334832
50,Lunettes de soleil,9.4,65.46,15/06/2024,615.324,0.3125207602597585
30,Cravate,9.0,81.76,24/01/2024,735.84,0.37373038631605576
29,Chemise,,73.04,2025-02-09,,
1,Pull,,19.58,invalid_date,,
56,Cravate,,59.52,invalid_date,,
62,Cravate,,64.78,invalid_date,,
1,Chemise,4.4,65.35,invalid_date,287.54,0.14604049152168772
30,Chaussures,13.6,15.32,14/12/2024,208.352,0.10582120223108672
36,Montre,19.8,75.8,2023-07-04,1500.84,0.762271027667141
54,Pull,12.0,73.1,invalid_date,877.1999999999999,0.4455266020825779
46,Chaussures,14.2,31.93,2025-05-17,453.40599999999995,0.23028321311428784
100,Chaussures,,40.19,03/10/2023,,
33,Lunettes de soleil,4.7,41.0,21/11/2023,192.70000000000002,0.09787160991941721
59,Montre,7.8,65.0,2024-08-24,507.0,0.25750340544444483
99,Pantalon,14.0,99.16,15/12/2024,1388.24,0.705081908430367
88,Pantalon,,87.87,2024-11-13,,
80,Lunettes de soleil,8.4,61.07,2023-06-12,512.988,0.26054468826851057
39,Chemise,,45.24,invalid_date,,
78,Lunettes de soleil,4.2,21.65,16/07/2024,90.92999999999999,0.04618300721314273
18,Lunettes de soleil,17.8,17.96,05/10/2023,319.68800000000005,0.16236834059117097
88,Pantalon,,23.28,invalid_date,,
40,Pantalon,,33.73,invalid_date,,
44,Cravate,,95.25,27/05/2024,,
74,Lunettes de soleil,,26.36,2024-08-19,,
59,Robe,,79.92,09/09/2023,,
70,Cravate,5.7,94.69,03/07/2024,539.733,0.2741283738279024
100,Pull,17.8,74.66,29/02/2024,1328.948,0.6749677231924736
73,Lunettes de soleil,,30.34,2023-07-17,,
69,Pantalon,,92.78,2024-11-19,,
21,Cravate,,76.52,07/02/2024,,
95,Chaussures,,51.65,invalid_date,,
57,Pantalon,,39.29,2024-01-23,,
4,Chaussures,10.2,75.65,31/07/2024,771.63,0.3919079935761281
24,Pull,9.8,20.79,invalid_date,203.74200000000002,0.10347980045771614
